order_id,date,Products,region,quantity_sold,unit_price,total_sales
12896,6/13/2024,clothings,south,9, Thirty ,
12897,6/19/2024,Home goods,south,1,$187.40 ,187.4
12898,5/20/2024,clothings,south,8,$198.71 ,1589.68
12899,4/18/2024,Electronics,west,8,$49.31 ,394.48
12900,2/10/2024,books,south,1,$182.35 ,182.35
12901,3/6/2024,Home goods,south,2,$56.05 ,112.1
12902,5/9/2024,books,west,9,$27.09 ,243.81
12903,5/23/2024,Home goods,north ,9,$169.71 ,1527.39
12904,3/31/2024,toys,west,6,$157.96 ,947.76
12905,4/26/2024,sports,west,3,$178.82 ,536.46
12906,6/25/2024,Electronics,west,6,$159.89 ,959.34
12907,1/19/2024,sports,east,6,$19.83 ,118.98
12908,6/22/2024,toys,east,1,$109.45 ,109.45
12909,6/18/2024,toys,north ,,$188.89 ,
12910,6/14/2024,sports,north ,6,$148.51 ,891.06
12911,2/13/2024,books,east,7,$43.02 ,301.14
12912,5/12/2024,toys,south,,$112.04 ,
12913,3/29/2024,toys,west,10,$174.18 ,1741.8
12914,4/8/2024,clothings,west,4,$162.72 ,650.88
12915,1/2/2024,toys,south,3,$39.34 ,118.02
12916,4/7/2024,Electronics,east,1,$54.49 ,54.49
12917,5/14/2024,sports,east,7,$158.99 ,1112.93
12918,1/26/2024,clothings,north ,10,  ,
12919,4/4/2024,Electronics,east,8,$120.30 ,962.4
12920,5/1/2024,toys,west,6,$136.52 ,819.12
12921,6/24/2024,Electronics,west,6,$155.70 ,934.2
12922,5/27/2024,books,west,3,$94.18 ,282.54
12923,3/2/2024,books,north ,1,$81.22 ,81.22
12924,3/16/2024,toys,south,7,$102.75 ,719.25
12925,3/18/2024,books,south,4,$164.89 ,659.56
12926,1/24/2024,clothings,east,1,$187.51 ,187.51
12927,6/8/2024,Home goods,north ,2, Thirty ,
12928,1/24/2024,sports,south,8,$183.19 ,1465.52
12929,2/1/2024,sports,west,3,$17.45 ,52.35
12930,4/12/2024,Home goods,north ,1,$121.39 ,121.39
12931,5/19/2024,sports,west,5,  ,
12932,5/9/2024,toys,south,,$181.05 ,
12933,4/30/2024,Electronics,west,5,$180.07 ,900.35
12934,1/11/2024,toys,south,3,$193.01 ,579.03
12935,3/3/2024,sports,north ,9,$137.43 ,1236.87
12936,2/22/2024,clothings,north ,7,  ,
12937,5/12/2024,clothings,west,4,$25.07 ,100.28
12938,4/22/2024,Home goods,east,5,  ,
12939,5/24/2024,clothings,east,2,$14.41 ,28.82
12940,4/21/2024,Electronics,east,4,$122.47 ,489.88
12941,3/21/2024,books,south,8,$141.84 ,1134.72
12942,6/5/2024,Electronics,south,5,$53.63 ,268.15
12943,6/19/2024,Home goods,west,6,$147.86 ,887.16
12944,2/23/2024,clothings,south,1,$27.64 ,27.64
12945,6/17/2024,toys,east,5,$15.39 ,76.95
12946,4/8/2024,toys,south,4, Thirty ,
12947,1/19/2024,sports,north ,1,$146.99 ,146.99
12948,6/3/2024,toys,east,2,$65.86 ,131.72
12949,1/6/2024,toys,north ,5,$11.93 ,59.65
12950,3/20/2024,books,west,10,$100.18 ,1001.8
12951,4/22/2024,clothings,west,2,$122.12 ,244.24
12952,5/3/2024,clothings,east,9,$24.01 ,216.09
12953,3/30/2024,books,north ,2,$16.62 ,33.24
12954,5/5/2024,books,west,9,$91.21 ,820.89
12955,2/6/2024,toys,north ,7,$121.13 ,847.91
12956,1/27/2024,Electronics,west,5,$24.71 ,123.55
12957,4/25/2024,Home goods,north ,9,$16.02 ,144.18
12958,6/10/2024,Home goods,north ,5,$110.60 ,553
12959,6/26/2024,books,east,5,$147.83 ,739.15
12960,6/8/2024,toys,west,8, Thirty ,
12961,2/21/2024,toys,east,8,$190.54 ,1524.32
12962,4/29/2024,books,west,9,$35.13 ,316.17
12963,4/2/2024,books,east,,$150.04 ,
12964,5/27/2024,Electronics,west,5,$163.19 ,815.95
12965,6/23/2024,Electronics,west,6,$132.22 ,793.32
12966,2/8/2024,toys,east,8,$91.73 ,733.84
12967,2/23/2024,books,west,6,$108.88 ,653.28
12968,3/8/2024,Electronics,south,9,$95.28 ,857.52
12969,3/15/2024,sports,west,9,$113.99 ,1025.91
12970,1/2/2024,clothings,west,3,$15.65 ,46.95
12971,6/10/2024,clothings,west,7, Thirty ,
12972,4/6/2024,Electronics,north ,10,$59.05 ,590.5
12973,4/30/2024,toys,east,5,$143.55 ,717.75
12974,4/25/2024,Electronics,east,10,$160.44 ,1604.4
12975,3/26/2024,toys,west,7,$23.90 ,167.3
12976,6/16/2024,sports,north ,5,$157.58 ,787.9
12977,4/30/2024,books,north ,4,$151.31 ,605.24
12978,4/12/2024,clothings,east,2,$89.40 ,178.8
12979,1/8/2024,books,west,7,$103.07 ,721.49
12980,4/29/2024,Electronics,south,1,$146.58 ,146.58
12981,4/4/2024,sports,west,8,$195.27 ,1562.16
12982,3/18/2024,Home goods,south,6,$70.97 ,425.82
12983,1/9/2024,toys,north ,5,$152.84 ,764.2
12984,4/2/2024,Home goods,south,10,$170.39 ,1703.9
12985,4/11/2024,sports,west,7,$60.39 ,422.73
12986,6/16/2024,Electronics,north ,6,$21.24 ,127.44
12987,3/20/2024,sports,south,3,$60.75 ,182.25
12988,1/31/2024,clothings,west,7,$187.89 ,1315.23
12989,4/15/2024,Home goods,south,2,  ,
12990,6/2/2024,sports,east,10,$77.93 ,779.3
12991,6/9/2024,books,west,2,$52.08 ,104.16
12992,3/18/2024,clothings,north ,5,$132.10 ,660.5
12993,5/27/2024,Electronics,south,7,$126.59 ,886.13
12994,4/17/2024,sports,east,1,$159.81 ,159.81
12995,6/3/2024,books,south,1,$143.80 ,143.8
12996,1/12/2024,clothings,south,8,$180.90 ,1447.2
12997,5/23/2024,Home goods,west,9,$157.77 ,1419.93
12998,6/29/2024,Electronics,east,,$74.13 ,
12999,4/6/2024,clothings,south,4,$70.44 ,281.76
13000,4/22/2024,toys,south,9,$100.55 ,904.95
13001,4/23/2024,Electronics,east,6,$57.27 ,343.62
13002,4/9/2024,Electronics,west,6,$118.21 ,709.26
13003,4/19/2024,clothings,west,1,  ,
13004,6/10/2024,Home goods,west,5, Thirty ,
13005,6/15/2024,Home goods,south,1,$67.91 ,67.91
13006,1/6/2024,Home goods,east,2,$175.74 ,351.48
13007,3/12/2024,toys,west,9,$91.46 ,823.14
13008,6/15/2024,Home goods,west,10,$81.69 ,816.9
13009,2/6/2024,sports,west,3,$19.70 ,59.1
13010,5/11/2024,sports,south,2,$184.14 ,368.28
13011,6/8/2024,sports,west,6,$91.09 ,546.54
13012,4/7/2024,books,west,3,$26.31 ,78.93
13013,4/2/2024,toys,south,9,  ,
13014,3/4/2024,Electronics,east,5,$17.09 ,85.45
13015,1/11/2024,toys,south,9,$136.26 ,1226.34
13016,3/17/2024,books,south,7,  ,
13017,5/12/2024,books,south,5,$26.57 ,132.85
13018,6/15/2024,toys,north ,8,$182.21 ,1457.68
13019,5/24/2024,books,west,6,$139.31 ,835.86
13020,6/23/2024,Home goods,west,10,$165.90 ,1659
13021,5/12/2024,books,south,1,$40.65 ,40.65
13022,4/12/2024,sports,west,6,$178.70 ,1072.2
13023,5/12/2024,Electronics,north ,8,$33.14 ,265.12
13024,3/1/2024,toys,west,1,$116.67 ,116.67
13025,6/20/2024,books,north ,4,$101.99 ,407.96
13026,2/28/2024,Electronics,north ,3,$38.26 ,114.78
13027,4/6/2024,toys,east,5,$155.83 ,779.15
13028,1/10/2024,sports,south,4,$93.80 ,375.2
13029,2/2/2024,sports,north ,5,$71.22 ,356.1
13030,1/22/2024,Electronics,north ,8,$46.51 ,372.08
13031,4/30/2024,clothings,east,10,$68.60 ,686
13032,3/24/2024,toys,south,1,$88.42 ,88.42
13033,3/25/2024,toys,west,7,$153.87 ,1077.09
13034,4/10/2024,Home goods,north ,1,$173.02 ,173.02
13035,5/27/2024,books,west,4,$44.93 ,179.72
13036,5/6/2024,Home goods,west,5,$67.29 ,336.45
13037,2/29/2024,clothings,south,1,$18.85 ,18.85
13038,3/10/2024,sports,west,8,$152.54 ,1220.32
13039,2/21/2024,books,east,6,$82.02 ,492.12
13040,2/25/2024,Home goods,north ,9,$163.57 ,1472.13
13041,6/6/2024,clothings,south,8,$112.39 ,899.12
13042,6/9/2024,Home goods,north ,4,$145.18 ,580.72
13043,3/16/2024,clothings,north ,4,$50.78 ,203.12
13044,1/5/2024,toys,north ,7,$53.21 ,372.47
13045,3/13/2024,sports,south,9,$89.47 ,805.23
13046,6/23/2024,books,south,10,$196.35 ,1963.5
13047,1/5/2024,books,north ,5,$56.29 ,281.45
13048,3/10/2024,books,east,,$89.31 ,
13049,5/2/2024,Home goods,north ,8,$53.42 ,427.36
13050,2/25/2024,Home goods,west,5,$127.18 ,635.9
13051,3/15/2024,Electronics,north ,8,$29.22 ,233.76
13052,4/23/2024,sports,east,8,$31.03 ,248.24
13053,3/2/2024,clothings,west,10,$113.33 ,1133.3
13054,5/26/2024,clothings,east,5,$194.83 ,974.15
13055,4/2/2024,clothings,south,5,  ,
13056,5/21/2024,clothings,north ,2,$77.14 ,154.28
13057,1/3/2024,toys,north ,4,$161.13 ,644.52
13058,2/4/2024,Home goods,south,8,$102.17 ,817.36
13059,2/29/2024,sports,north ,10,$74.61 ,746.1
13060,1/28/2024,books,south,3,$31.25 ,93.75
13061,5/29/2024,toys,south,9,$55.15 ,496.35
13062,1/29/2024,clothings,north ,5,$158.56 ,792.8
13063,5/17/2024,books,east,8,$122.26 ,978.08
13064,3/22/2024,toys,south,6,$12.43 ,74.58
13065,3/27/2024,Home goods,north ,5,$10.93 ,54.65
13066,3/13/2024,sports,south,9,$122.30 ,1100.7
13067,1/2/2024,toys,north ,8,$52.59 ,420.72
13068,6/22/2024,Electronics,west,8,$100.57 ,804.56
13069,2/5/2024,books,north ,2,$41.95 ,83.9
13070,4/4/2024,Home goods,north ,6,$152.57 ,915.42
13071,1/24/2024,Home goods,north ,1,$55.34 ,55.34
13072,4/4/2024,clothings,east,9, Thirty ,
13073,1/15/2024,toys,south,9,$61.54 ,553.86
13074,5/12/2024,Electronics,east,1,$143.04 ,143.04
13075,1/20/2024,clothings,south,2,$179.42 ,358.84
13076,5/23/2024,books,west,5,$16.44 ,82.2
13077,2/26/2024,sports,south,3,$188.75 ,566.25
13078,3/17/2024,clothings,west,3,$145.95 ,437.85
13079,4/25/2024,books,north ,3,$127.16 ,381.48
13080,3/30/2024,clothings,south,5,$170.61 ,853.05
13081,1/3/2024,clothings,west,3,$95.08 ,285.24
13082,3/15/2024,clothings,west,10,$68.26 ,682.6
13083,1/30/2024,sports,west,2,$90.55 ,181.1
13084,6/26/2024,toys,north ,9,$158.34 ,1425.06
13085,1/4/2024,toys,north ,2,$16.61 ,33.22
13086,4/19/2024,clothings,south,,$141.03 ,
13087,2/19/2024,Home goods,south,9,$83.70 ,753.3
13088,6/8/2024,books,south,1,$72.95 ,72.95
13089,6/25/2024,Electronics,west,2,$121.09 ,242.18
13090,4/9/2024,books,west,3,$167.95 ,503.85
13091,2/1/2024,books,west,5,$57.33 ,286.65
13092,2/2/2024,clothings,south,1,$169.34 ,169.34
13093,1/25/2024,books,west,5,$162.74 ,813.7
13094,1/6/2024,Home goods,north ,6,$87.32 ,523.92
13095,5/8/2024,Electronics,east,7,$98.48 ,689.36
13096,6/1/2024,toys,south,3,$88.85 ,266.55
13097,6/16/2024,sports,west,10,$162.46 ,1624.6
13098,5/11/2024,clothings,east,6,$14.36 ,86.16
13099,3/10/2024,Home goods,east,10,$24.75 ,247.5
13100,3/23/2024,Electronics,east,3,$93.23 ,279.69
13101,6/15/2024,Home goods,east,5,$139.28 ,696.4
13102,2/7/2024,Home goods,south,9,$188.52 ,1696.68
13103,4/17/2024,Electronics,south,1,$84.45 ,84.45
13104,4/18/2024,clothings,east,9,$76.32 ,686.88
13105,5/16/2024,books,west,9,$30.53 ,274.77
13106,2/12/2024,clothings,north ,3,$81.81 ,245.43
13107,5/31/2024,Electronics,east,8,$45.96 ,367.68
13108,4/16/2024,books,north ,5,$63.43 ,317.15
13109,6/4/2024,sports,north ,4,$189.40 ,757.6
13110,3/22/2024,Electronics,north ,5,$83.10 ,415.5
13111,5/5/2024,toys,north ,10,$91.17 ,911.7
13112,3/16/2024,toys,north ,1,$168.95 ,168.95
13113,4/1/2024,toys,west,9,$54.44 ,489.96
13114,6/16/2024,toys,south,6,$97.21 ,583.26
13115,6/5/2024,clothings,south,3,$143.27 ,429.81
13116,3/26/2024,Home goods,east,6,$24.86 ,149.16
13117,4/1/2024,clothings,south,9,$90.45 ,814.05
13118,4/14/2024,toys,east,4,$78.49 ,313.96
13119,2/8/2024,sports,east,1,$190.34 ,190.34
13120,3/7/2024,clothings,east,4, Thirty ,
13121,2/10/2024,Electronics,west,6,$54.50 ,327
13122,4/15/2024,clothings,south,7,$197.10 ,1379.7
13123,6/17/2024,Electronics,north ,10,$85.49 ,854.9
13124,5/1/2024,Electronics,south,8,$57.84 ,462.72
13125,6/6/2024,Home goods,north ,10,$80.15 ,801.5
13126,5/23/2024,toys,west,1,$139.96 ,139.96
13127,2/10/2024,books,west,3,$141.05 ,423.15
13128,6/18/2024,clothings,east,1,$27.25 ,27.25
13129,6/15/2024,Electronics,east,2,$34.64 ,69.28
13130,3/16/2024,Electronics,south,9,$60.76 ,546.84
13131,6/20/2024,Home goods,east,9,$95.48 ,859.32
13132,2/7/2024,Electronics,south,5,$198.94 ,994.7
13133,2/14/2024,sports,west,8,$137.21 ,1097.68
13134,4/28/2024,clothings,south,4,$183.85 ,735.4
13135,2/10/2024,Home goods,west,9,$87.80 ,790.2
13136,2/14/2024,books,west,2,$183.97 ,367.94
13137,6/18/2024,books,north ,9,$105.79 ,952.11
13138,4/18/2024,sports,north ,3,$91.37 ,274.11
13139,1/15/2024,Home goods,north ,6,$73.48 ,440.88
13140,4/1/2024,books,north ,1,$186.21 ,186.21
13141,2/16/2024,sports,east,10,$61.45 ,614.5
13142,3/23/2024,books,west,8,$121.71 ,973.68
13143,6/24/2024,clothings,west,3,$155.07 ,465.21
13144,6/22/2024,toys,west,2,$56.64 ,113.28
13145,1/10/2024,clothings,south,10,$118.47 ,1184.7
13146,4/9/2024,books,west,3,$135.00 ,405
13147,6/8/2024,Electronics,west,8,$16.04 ,128.32
13148,1/30/2024,toys,east,10,$48.25 ,482.5
13149,3/30/2024,clothings,south,8,$92.22 ,737.76
13150,3/18/2024,Home goods,east,9,$155.47 ,1399.23
13151,3/2/2024,clothings,east,10,$160.49 ,1604.9
13152,1/7/2024,toys,east,4,$161.05 ,644.2
13153,5/24/2024,Electronics,south,4,$152.91 ,611.64
13154,3/20/2024,Electronics,south,9,$117.45 ,1057.05
13155,6/25/2024,Electronics,south,7,$154.26 ,1079.82
13156,6/9/2024,sports,west,4,$183.51 ,734.04
13157,5/31/2024,clothings,east,6,$53.24 ,319.44
13158,1/10/2024,Home goods,south,5,$134.81 ,674.05
13159,2/24/2024,clothings,north ,8,$10.55 ,84.4
13160,3/14/2024,Home goods,north ,,$74.29 ,
13161,6/12/2024,clothings,south,2,$179.85 ,359.7
13162,5/24/2024,books,west,5,$58.83 ,294.15
13163,6/18/2024,clothings,north ,4,$161.56 ,646.24
13164,6/3/2024,Home goods,south,3,$78.67 ,236.01
13165,3/3/2024,books,west,2,$54.90 ,109.8
13166,5/19/2024,Electronics,west,10,$109.11 ,1091.1
13167,4/19/2024,toys,west,2,$155.64 ,311.28
13168,1/4/2024,sports,south,10,$20.18 ,201.8
13169,2/11/2024,sports,east,3,$50.95 ,152.85
13170,3/15/2024,sports,north ,,$68.43 ,
13171,6/1/2024,clothings,east,5,$168.59 ,842.95
13172,3/6/2024,clothings,east,9,$141.26 ,1271.34
13173,5/6/2024,clothings,east,5,$197.26 ,986.3
13174,2/18/2024,Home goods,west,1,$21.40 ,21.4
13175,5/14/2024,toys,west,8, Thirty ,
13176,2/9/2024,Home goods,west,6,$146.33 ,877.98
13177,3/2/2024,sports,north ,4,$124.01 ,496.04
13178,2/28/2024,Electronics,north ,2,$144.38 ,288.76
13179,5/2/2024,Home goods,south,7,$164.77 ,1153.39
13180,6/18/2024,sports,north ,9,$96.30 ,866.7
13181,6/2/2024,toys,south,8,$33.44 ,267.52
13182,3/28/2024,books,north ,9,$130.06 ,1170.54
13183,3/29/2024,Electronics,east,1,$112.68 ,112.68
13184,6/1/2024,clothings,east,2,$47.49 ,94.98
13185,4/5/2024,books,north ,7,$13.41 ,93.87
13186,5/26/2024,books,north ,1,$55.36 ,55.36
13187,4/29/2024,books,south,10,$76.74 ,767.4
13188,4/10/2024,Electronics,west,1,$56.32 ,56.32
13189,2/21/2024,toys,north ,3,$153.66 ,460.98
13190,2/28/2024,toys,east,9,$167.00 ,1503
13191,1/22/2024,toys,south,4,$69.52 ,278.08
13192,4/18/2024,sports,south,7,$112.00 ,784
13193,2/12/2024,Home goods,east,6,$30.56 ,183.36
13194,5/6/2024,Electronics,south,9,$175.41 ,1578.69
13195,3/7/2024,sports,west,10,$28.41 ,284.1
13196,1/30/2024,Home goods,north ,3,$41.25 ,123.75
13197,3/17/2024,books,west,7,$17.10 ,119.7
13198,5/31/2024,clothings,east,,$153.54 ,
13199,6/6/2024,clothings,west,4,$42.82 ,171.28
13200,5/6/2024,Home goods,east,8,$14.93 ,119.44
13201,4/28/2024,toys,south,7,$50.32 ,352.24
13202,3/1/2024,clothings,south,2,$163.15 ,326.3
13203,2/6/2024,Home goods,north ,,$166.82 ,
13204,6/8/2024,Electronics,south,3,$35.26 ,105.78
13205,6/8/2024,clothings,west,3,$193.20 ,579.6
13206,5/21/2024,toys,south,8,$132.98 ,1063.84
13207,4/7/2024,clothings,east,7,$60.45 ,423.15
13208,1/13/2024,books,west,9,$165.23 ,1487.07
13209,1/17/2024,Home goods,east,7,$86.40 ,604.8
13210,6/20/2024,sports,south,4,$81.28 ,325.12
13211,4/10/2024,books,east,4,$104.64 ,418.56
13212,6/4/2024,clothings,north ,,$182.52 ,
13213,2/21/2024,clothings,south,7,$72.55 ,507.85
13214,1/9/2024,clothings,north ,7,$100.86 ,706.02
13215,3/22/2024,Electronics,east,7,$145.64 ,1019.48
13216,4/7/2024,Electronics,west,3,$101.80 ,305.4
13217,6/13/2024,Home goods,north ,5,$63.95 ,319.75
13218,6/28/2024,Electronics,east,2,$46.07 ,92.14
13219,1/7/2024,books,south,2,$152.48 ,304.96
13220,1/22/2024,Home goods,north ,5,$106.42 ,532.1
13221,5/23/2024,Home goods,north ,5,$17.40 ,87
13222,6/28/2024,Home goods,east,2,$108.60 ,217.2
13223,1/15/2024,sports,south,10,$49.52 ,495.2
13224,4/1/2024,Electronics,south,9,$10.78 ,97.02
13225,3/19/2024,sports,south,5,$175.36 ,876.8
13226,3/5/2024,books,north ,1,$61.48 ,61.48
13227,5/16/2024,books,south,4,$190.11 ,760.44
13228,3/3/2024,Electronics,east,6,$57.51 ,345.06
13229,5/7/2024,Home goods,south,1,$32.27 ,32.27
13230,5/16/2024,sports,south,6,$60.34 ,362.04
13231,2/17/2024,toys,south,9,$28.65 ,257.85
13232,4/14/2024,toys,west,8,$49.75 ,398
13233,5/8/2024,toys,south,10,$159.62 ,1596.2
13234,3/26/2024,Home goods,west,3,$149.37 ,448.11
13235,4/1/2024,Home goods,south,8, Thirty ,
13236,5/28/2024,books,south,4,$72.77 ,291.08
13237,1/9/2024,toys,south,9,$109.51 ,985.59
13238,2/20/2024,Electronics,north ,3,$51.91 ,155.73
13239,2/20/2024,books,west,6,$185.62 ,1113.72
13240,6/8/2024,Home goods,east,1,$164.11 ,164.11
13241,4/1/2024,sports,west,1,$145.09 ,145.09
13242,2/8/2024,Electronics,south,3,$183.50 ,550.5
13243,3/10/2024,Electronics,east,4,$62.98 ,251.92
13244,4/24/2024,Home goods,south,8,$67.11 ,536.88
13245,1/26/2024,toys,west,4,$163.05 ,652.2
13246,2/26/2024,Electronics,east,6,$141.24 ,847.44
13247,4/4/2024,books,north ,7,$50.85 ,355.95
13248,3/3/2024,Home goods,west,5,$162.10 ,810.5
13249,2/9/2024,sports,west,,$92.08 ,
13250,1/8/2024,Home goods,west,4,$103.44 ,413.76
13251,3/7/2024,books,south,10,$115.01 ,1150.1
13252,5/28/2024,clothings,east,2,$148.77 ,297.54
13253,4/15/2024,books,east,7,$116.51 ,815.57
13254,2/18/2024,Electronics,north ,3,$100.15 ,300.45
13255,6/11/2024,Electronics,north ,,$47.06 ,
13256,3/4/2024,Electronics,south,1,$39.94 ,39.94
13257,5/5/2024,sports,west,9,$59.56 ,536.04
13258,4/12/2024,books,west,5,$52.58 ,262.9
13259,3/25/2024,clothings,west,7,$154.52 ,1081.64
13260,5/19/2024,Electronics,north ,4,$133.55 ,534.2
13261,1/3/2024,sports,north ,6, Thirty ,
13262,6/30/2024,Electronics,north ,2,$107.05 ,214.1
13263,6/11/2024,clothings,north ,5,  ,
13264,1/6/2024,sports,west,4,$144.44 ,577.76
13265,5/10/2024,clothings,east,9,$129.30 ,1163.7
13266,4/16/2024,books,north ,7, Thirty ,
13267,1/20/2024,toys,west,,$163.25 ,
13268,4/2/2024,books,north ,8,$53.84 ,430.72
13269,1/30/2024,sports,east,1,$140.98 ,140.98
13270,1/23/2024,clothings,east,8,$13.25 ,106
13271,2/26/2024,books,south,4,$192.95 ,771.8
13272,6/29/2024,sports,north ,2,$171.78 ,343.56
13273,3/23/2024,sports,east,9,$74.84 ,673.56
13274,6/4/2024,sports,east,5,$35.57 ,177.85
13275,2/17/2024,sports,east,7,$177.78 ,1244.46
13276,4/4/2024,Home goods,west,4,$37.79 ,151.16
13277,4/8/2024,books,west,5,$166.89 ,834.45
13278,1/31/2024,sports,east,3,$193.14 ,579.42
13279,4/30/2024,clothings,south,10,$38.99 ,389.9
13280,6/18/2024,sports,east,7,$20.12 ,140.84
13281,4/1/2024,toys,north ,4,$52.16 ,208.64
13282,5/7/2024,sports,south,6,$25.77 ,154.62
13283,3/31/2024,books,west,5,$121.13 ,605.65
13284,5/20/2024,books,north ,8,$59.63 ,477.04
13285,1/11/2024,Electronics,east,,$155.97 ,
13286,3/21/2024,toys,north ,2,$48.96 ,97.92
13287,1/1/2024,Home goods,north ,2,$54.88 ,109.76
13288,1/30/2024,clothings,north ,7,$56.48 ,395.36
13289,5/17/2024,books,west,1,$164.95 ,164.95
13290,6/22/2024,sports,west,4,$195.78 ,783.12
13291,5/12/2024,toys,north ,10,$143.14 ,1431.4
13292,1/30/2024,toys,west,4,$58.85 ,235.4
13293,4/22/2024,sports,south,8,$178.15 ,1425.2
13294,3/4/2024,Home goods,east,8,$35.27 ,282.16
13295,5/27/2024,books,north ,1,$193.88 ,193.88
13296,5/25/2024,Electronics,west,6,$94.30 ,565.8
13297,3/21/2024,sports,west,5,$189.62 ,948.1
13298,4/15/2024,sports,north ,8,$69.01 ,552.08
13299,6/13/2024,sports,north ,3,$157.96 ,473.88
13300,2/16/2024,sports,west,5,$126.84 ,634.2
13301,5/9/2024,sports,west,8,$196.46 ,1571.68
13302,2/1/2024,toys,east,9,$63.64 ,572.76
13303,5/31/2024,Electronics,north ,2,$131.58 ,263.16
13304,2/28/2024,Home goods,north ,6,$143.65 ,861.9
13305,6/6/2024,Home goods,south,9,$167.02 ,1503.18
13306,6/13/2024,clothings,west,1,$179.77 ,179.77
13307,1/17/2024,Home goods,south,9,$13.88 ,124.92
13308,6/10/2024,Electronics,south,8,$109.83 ,878.64
13309,3/16/2024,sports,east,2,$152.74 ,305.48
13310,1/23/2024,Electronics,north ,9,$120.72 ,1086.48
13311,4/13/2024,Electronics,south,,$181.89 ,
13312,6/20/2024,sports,east,,  ,
13313,5/24/2024,Electronics,south,6,$71.89 ,431.34
13314,1/27/2024,Home goods,north ,5,$189.12 ,945.6
13315,3/15/2024,Electronics,south,4,$159.72 ,638.88
13316,1/5/2024,toys,east,10,$117.70 ,1177
13317,1/5/2024,Electronics,north ,3,$77.70 ,233.1
13318,4/20/2024,toys,east,3,$70.59 ,211.77
13319,5/28/2024,toys,north ,10,$62.03 ,620.3
13320,5/20/2024,Home goods,west,6,$174.10 ,1044.6
13321,6/18/2024,toys,east,10, Thirty ,
13322,4/27/2024,clothings,south,4,$126.41 ,505.64
13323,5/12/2024,Electronics,west,9,$108.58 ,977.22
13324,1/18/2024,Home goods,north ,8,$160.02 ,1280.16
13325,4/28/2024,toys,north ,7,$154.93 ,1084.51
13326,3/18/2024,Electronics,east,2,$157.23 ,314.46
13327,6/19/2024,clothings,west,1,$87.39 ,87.39
13328,4/29/2024,Home goods,west,5,$157.22 ,786.1
13329,4/3/2024,Home goods,south,7,$163.69 ,1145.83
13330,3/9/2024,Home goods,east,5,$175.92 ,879.6
13331,3/25/2024,sports,south,1,$48.34 ,48.34
13332,6/2/2024,Electronics,south,8,$139.54 ,1116.32
13333,4/18/2024,clothings,west,10,$164.90 ,1649
13334,6/4/2024,clothings,west,1,$39.42 ,39.42
13335,2/23/2024,Electronics,south,6,$148.23 ,889.38
13336,4/19/2024,Electronics,north ,1,$91.42 ,91.42
13337,6/27/2024,sports,east,1,$188.85 ,188.85
13338,1/6/2024,books,south,9,$163.89 ,1475.01
13339,6/22/2024,clothings,west,3,$29.18 ,87.54
13340,4/30/2024,sports,south,8,$19.35 ,154.8
13341,2/22/2024,Electronics,south,1,$68.71 ,68.71
13342,1/1/2024,sports,south,3,$23.96 ,71.88
13343,6/27/2024,sports,west,6,$30.98 ,185.88
13344,5/12/2024,toys,east,9,$31.10 ,279.9
13345,3/1/2024,toys,north ,9,$10.59 ,95.31
13346,5/10/2024,Home goods,south,5,$34.32 ,171.6
13347,3/28/2024,sports,north ,10,$85.51 ,855.1
13348,2/18/2024,books,south,7,$55.02 ,385.14
13349,3/2/2024,clothings,west,7,$130.91 ,916.37
13350,4/26/2024,sports,north ,9,$93.78 ,844.02
13351,1/29/2024,Electronics,north ,2,$33.28 ,66.56
13352,6/17/2024,books,north ,10,$81.37 ,813.7
13353,6/22/2024,Home goods,south,5,$58.80 ,294
